iter	MultiClass	F1:use_weights=true;class=0	F1:use_weights=true;class=1	F1:use_weights=true;class=2	F1:use_weights=true;class=3	F1:use_weights=false;class=0	F1:use_weights=false;class=1	F1:use_weights=false;class=2	F1:use_weights=false;class=3
863	0.2756251836	0.7474929207	0.7721718321	0.9835306372	0.9999569061	0.7929056104	0.6460687841	0.6250930752	0.9830508475
864	0.2754792927	0.7474471128	0.7720564894	0.9836315733	0.9999569061	0.7929539109	0.6459990499	0.6262588586	0.9830508475
865	0.2754118287	0.7471447187	0.7717596774	0.9836777741	0.9999626757	0.7927330392	0.6456445484	0.6268433825	0.9858356941
866	0.2753032926	0.7473927586	0.7719583242	0.9837643672	0.9999626757	0.7929798439	0.645915819	0.6278982797	0.9858356941
867	0.2752197027	0.747570059	0.7721826299	0.983793114	0.9999626757	0.793106776	0.6461594688	0.6281331837	0.9858356941
868	0.2751427712	0.7476094653	0.7720935828	0.9835741001	0.9999626757	0.7931063008	0.646091989	0.6257920239	0.9858356941
869	0.2750129938	0.7477221285	0.7722281671	0.9835682807	0.9999626757	0.7931807058	0.6462381968	0.6256754239	0.9858356941
870	0.2749295286	0.7477829525	0.7722060769	0.9835484569	0.9999569061	0.7932360889	0.646228829	0.6257920239	0.9830508475
871	0.2748794173	0.7478677705	0.772326991	0.9836031984	0.9999626757	0.7933024051	0.6463514189	0.6263756762	0.9858356941
872	0.2747812912	0.7479063967	0.7725221643	0.9837157914	0.9999569061	0.7932739043	0.6464727662	0.6277808936	0.9830508475
873	0.2746821457	0.7478086145	0.7723227806	0.983735622	0.9999626757	0.7933030976	0.646358552	0.6276635514	0.9858356941
874	0.2746098676	0.7481598394	0.7725964556	0.9837911096	0.9999569061	0.7935737768	0.6466588683	0.6289567335	0.9830508475
875	0.2744839454	0.7479751754	0.7725109593	0.9839321379	0.9999569061	0.7934665748	0.6465542451	0.6302552553	0.9830508475
876	0.2743601431	0.7482133024	0.7727583337	0.9839088436	0.9999626757	0.7936488247	0.6468523799	0.6297824456	0.9858356941
877	0.2742669015	0.7482207284	0.7726357507	0.9839461533	0.9999569061	0.79377196	0.6468422336	0.6300187617	0.9830508475
878	0.2741791537	0.7486604455	0.7730181492	0.9839030202	0.9999569061	0.7941058955	0.6473019938	0.629664354	0.9830508475
879	0.2741208605	0.7486410614	0.7728657035	0.9839383244	0.9999569061	0.7941200783	0.6471391639	0.6307287754	0.9830508475
880	0.2740017059	0.7485164224	0.7726824028	0.9838718995	0.9999569061	0.7940402551	0.6469662784	0.6299005815	0.9830508475
881	0.2739089454	0.7486968305	0.7730048404	0.9838859132	0.9999569061	0.7941362872	0.6472933917	0.629664354	0.9830508475
882	0.2737945879	0.7487274916	0.7731679405	0.9840276943	0.9999569061	0.7940996121	0.6473592472	0.6316779533	0.9830508475
883	0.2736870006	0.7485199161	0.7728999812	0.9841229064	0.9999569061	0.7940234351	0.6471118914	0.6327491992	0.9830508475
884	0.2735537019	0.7493452815	0.7735407925	0.9841520371	0.9999569061	0.7947446703	0.6479615488	0.6333459072	0.9830508475
885	0.2735106065	0.7493887679	0.7736384299	0.9841520371	0.9999626757	0.7947414814	0.6480295657	0.6333459072	0.9858356941
886	0.2734549557	0.7496317013	0.7737969631	0.9841434791	0.9999626757	0.7949625427	0.6482608855	0.6333459072	0.9858356941
887	0.2733403516	0.7494982251	0.7736836656	0.9841811695	0.9999684454	0.7948465463	0.6480934839	0.6339437417	0.9886363636
888	0.273243873	0.7498324481	0.7740684983	0.984244904	0.9999684454	0.795072372	0.6484858094	0.6349026281	0.9886363636
889	0.2731921898	0.7499887698	0.7743141681	0.984227422	0.9999684454	0.7951435517	0.6487237961	0.634542706	0.9886363636
890	0.2730217609	0.750323301	0.7744321346	0.9842647559	0.9999626757	0.7955671806	0.649058354	0.6347826087	0.9858356941
891	0.2729409937	0.7503420114	0.7746221353	0.9843339665	0.9999684454	0.7955113421	0.6491709674	0.6355034065	0.9886363636
892	0.2728399869	0.7501802843	0.7744507231	0.9843428908	0.9999684454	0.7953733347	0.648946033	0.6358644196	0.9886363636
893	0.2726715887	0.750526965	0.774854886	0.9843020925	0.9999684454	0.7956185283	0.6494156114	0.6350226929	0.9886363636
894	0.27256339	0.7508514729	0.7751926972	0.9845128664	0.9999684454	0.7959501129	0.6498425793	0.6374335611	0.9886363636
895	0.2725064445	0.75102938	0.7753773799	0.9845358261	0.9999684454	0.7961046111	0.65007628	0.6375545852	0.9886363636
896	0.2724264132	0.7511414306	0.7755985378	0.9846517305	0.9999684454	0.7961372209	0.6502287562	0.6392537598	0.9886363636
897	0.2723387247	0.7511352791	0.7754679007	0.9846630319	0.9999684454	0.7962400996	0.6502044553	0.6391320898	0.9886363636
898	0.2722836705	0.7510468447	0.7752539446	0.9845649813	0.9999684454	0.7961906597	0.6500067144	0.6381603953	0.9886363636
899	0.2721717982	0.7511342999	0.7754390775	0.9846260311	0.9999684454	0.7961845248	0.6501110487	0.6392537598	0.9886363636
900	0.2721108614	0.7510748462	0.7753481338	0.9845443909	0.9999684454	0.7961988123	0.6501123157	0.6375545852	0.9886363636
901	0.2720439506	0.7515060554	0.7757467596	0.9845303585	0.9999684454	0.7964961053	0.6505438697	0.6377967711	0.9886363636
902	0.2719219226	0.751333984	0.7755113845	0.9845879434	0.9999684454	0.7964499484	0.6503522976	0.6382816955	0.9886363636
903	0.2718116014	0.7514699193	0.7756923456	0.9846058014	0.9999684454	0.7964796631	0.6504638672	0.6390104662	0.9886363636
904	0.2716857398	0.7516834923	0.7759569792	0.9845766438	0.9999684454	0.7966227654	0.6507641975	0.6384030418	0.9886363636
905	0.2715523887	0.7519332775	0.7762531157	0.9845012054	0.9999684454	0.7967823179	0.6511048712	0.6371916509	0.9886363636
906	0.2714757258	0.7521637441	0.7765171683	0.9846602973	0.9999684454	0.7969835831	0.6513899232	0.6392537598	0.9886363636
907	0.2713585343	0.7521394349	0.7764510189	0.984541657	0.9999684454	0.7969587505	0.6513473584	0.6376756551	0.9886363636
908	0.2711458373	0.7517599555	0.7761712401	0.9846513673	0.9999684454	0.7966667355	0.6509771371	0.6388888889	0.9886363636
909	0.2710667809	0.7518121126	0.7762333316	0.9846428007	0.9999684454	0.7966858661	0.6510271088	0.6388888889	0.9886363636
910	0.2709728445	0.7517656006	0.7759767293	0.984729927	0.9999684454	0.7967749259	0.6508419112	0.6403508772	0.9886363636
911	0.2709024233	0.7521895762	0.7763502269	0.9847415934	0.9999684454	0.7971192934	0.6513025318	0.6405951927	0.9886363636
912	0.2707746958	0.7517701816	0.776044399	0.9848365803	0.9999684454	0.7968137356	0.6509304938	0.641329259	0.9886363636
913	0.2706519803	0.752226116	0.7763639608	0.9847734959	0.9999684454	0.7971634523	0.651326396	0.6410843834	0.9886363636
914	0.2705564623	0.7525529064	0.7767221843	0.9848458771	0.9999684454	0.7974084569	0.6517172309	0.6420650096	0.9886363636
915	0.2704613845	0.7524350439	0.776709958	0.9848836213	0.9999684454	0.7972538849	0.6516091224	0.6426794258	0.9886363636
916	0.2703894271	0.7526165005	0.7769733966	0.9849529191	0.9999684454	0.7973777078	0.6518787997	0.6434182794	0.9886363636
917	0.2702958768	0.7526495631	0.7768101795	0.9849244679	0.9999684454	0.7974661779	0.6517688146	0.6435415868	0.9886363636
918	0.2701384041	0.7529487786	0.7768453345	0.9847804197	0.9999684454	0.7977444643	0.6519168275	0.642310635	0.9886363636
919	0.2700419922	0.7527957701	0.7766092231	0.9847197141	0.9999684454	0.7976565401	0.6516947289	0.6415743217	0.9886363636
920	0.2699730655	0.7529530522	0.7767746172	0.9847574486	0.9999684454	0.7977693429	0.6518663327	0.6421877988	0.9886363636
921	0.2698582432	0.7525572121	0.7765787043	0.9848785132	0.9999684454	0.7974333581	0.6515547522	0.6432950192	0.9886363636
922	0.2697549655	0.7528594268	0.7768829383	0.9848352984	0.9999684454	0.7976258434	0.6518808012	0.6429255217	0.9886363636
923	0.2696652128	0.7533925046	0.777430246	0.9849684175	0.9999684454	0.7980608561	0.6525138027	0.6446534844	0.9886363636
924	0.2695175772	0.7532671276	0.777418928	0.9850638117	0.9999684454	0.7979396473	0.6524361949	0.6457692308	0.9886363636
925	0.2694615845	0.7533600042	0.7774377948	0.9850003347	0.9999684454	0.7980139737	0.6524834821	0.6451488953	0.9886363636
926	0.2694000448	0.753427843	0.777649601	0.9849886621	0.9999684454	0.7979805622	0.6526346633	0.6449010947	0.9886363636
927	0.2693224144	0.7534893587	0.7775639452	0.9850349906	0.9999684454	0.7981323963	0.6526449501	0.6455209535	0.9886363636
928	0.2692397213	0.7535868097	0.7775362055	0.9849828259	0.9999684454	0.7982729935	0.65271261	0.6447772657	0.9886363636
929	0.2691529745	0.7538407852	0.7777669298	0.9850442911	0.9999684454	0.7984296793	0.6529111388	0.6462663587	0.9886363636
930	0.269087571	0.7540795121	0.7778293015	0.9850213077	0.9999684454	0.7986940234	0.6530921535	0.646142005	0.9886363636
931	0.2689724048	0.7544548237	0.778278463	0.9850034347	0.9999684454	0.7989745282	0.6536275289	0.6453968864	0.9886363636
932	0.2688566695	0.7545391777	0.7785841177	0.9850318904	0.9999684454	0.7989578392	0.6538842248	0.645272867	0.9886363636
933	0.2687620447	0.7545031822	0.7784086697	0.9849653178	0.9999684454	0.7989964946	0.6537817386	0.6444060641	0.9886363636
934	0.2686751378	0.7543578108	0.7783232044	0.9849505464	0.9999684454	0.7988754623	0.6536764256	0.6439117929	0.9886363636
935	0.2685607407	0.7544752144	0.7783306582	0.9849563822	0.9999684454	0.7990296133	0.6537619682	0.6440352896	0.9886363636
936	0.268476518	0.7543658175	0.7782991185	0.9850147441	0.9999684454	0.7988699322	0.6536054754	0.645272867	0.9886363636
937	0.2683842086	0.7545834133	0.7785697697	0.9849571092	0.9999684454	0.7989550033	0.6538447439	0.6447772657	0.9886363636
938	0.2682319102	0.7546724231	0.7784900808	0.9849839165	0.9999684454	0.7990596064	0.653778473	0.645893441	0.9886363636
939	0.2681819911	0.7548096333	0.7786907438	0.9850127346	0.9999684454	0.7991448291	0.6539829173	0.646142005	0.9886363636
940	0.2681276525	0.7548578767	0.7788191154	0.9849489007	0.9999684454	0.7991254667	0.6540905092	0.6451488953	0.9886363636
941	0.2679812531	0.7547814204	0.7788288855	0.9851510126	0.9999626757	0.7991366036	0.6541220171	0.6472629144	0.9858356941
942	0.2679198026	0.7546481672	0.7787388725	0.9851740021	0.9999626757	0.7990348393	0.6540087481	0.6473877	0.9858356941
943	0.2678690094	0.7548137034	0.7787915815	0.9852124988	0.9999626757	0.7991558455	0.6540425636	0.648763524	0.9858356941
944	0.2677567896	0.7545311616	0.778528476	0.9851860427	0.9999626757	0.7989633673	0.6537728472	0.6480123504	0.9858356941
945	0.2675812052	0.7546559359	0.7786952283	0.9851517399	0.9999626757	0.7989741756	0.6538748092	0.6480123504	0.9858356941
946	0.2674265258	0.7549791618	0.7790178935	0.9852705273	0.9999626757	0.7992492988	0.6542483021	0.6496420971	0.9858356941
947	0.267327771	0.7550156995	0.7789801763	0.9852791048	0.9999684454	0.7993346439	0.6542695517	0.6496420971	0.9886363636
948	0.2672389525	0.7554599499	0.7794020383	0.9853313009	0.9999684454	0.7996921089	0.6547725245	0.650397056	0.9886363636
949	0.2671911253	0.7553307692	0.779241617	0.9853313009	0.9999684454	0.7996151467	0.6546090017	0.650397056	0.9886363636
950	0.2670992801	0.7552863733	0.7791390429	0.9853141441	0.9999684454	0.7995904118	0.6545027925	0.650397056	0.9886363636
951	0.2670103238	0.7555044183	0.7793441798	0.9853955482	0.9999684454	0.7997581072	0.6547152057	0.6517857143	0.9886363636
952	0.2669318163	0.7556860695	0.7796321847	0.9853491858	0.9999684454	0.7998130507	0.6549706173	0.6511537716	0.9886363636
953	0.2668542376	0.7557346126	0.779516239	0.9854216517	0.9999684454	0.7999725161	0.6549570362	0.652165469	0.9886363636
954	0.2667593229	0.7558193884	0.779666203	0.9853667076	0.9999626757	0.7999697632	0.6550733847	0.6515327901	0.9858356941
955	0.2667100638	0.755928437	0.7797332301	0.9854017531	0.9999626757	0.8000604711	0.6551467084	0.6522921523	0.9858356941
956	0.2666182558	0.7560940706	0.7799902073	0.9854481204	0.9999626757	0.8001401946	0.6553771718	0.6529263076	0.9858356941
957	0.2665104126	0.7563364534	0.7802621419	0.9855728224	0.9999626757	0.8003325958	0.6556627978	0.6547085202	0.9858356941
958	0.2664251025	0.756606936	0.7804670101	0.9856363733	0.9999684454	0.8006155622	0.6559765339	0.6553473849	0.9886363636
959	0.2663650922	0.7568694208	0.780687686	0.9856422172	0.9999684454	0.8008353197	0.656259932	0.6554753074	0.9886363636
960	0.2662652332	0.7569258062	0.7806456696	0.9856075186	0.9999684454	0.8009203929	0.6562736899	0.6550916894	0.9886363636
961	0.266215874	0.7569904702	0.7807395993	0.9855899882	0.9999684454	0.8009588702	0.6563795317	0.6547085202	0.9886363636
962	0.266138029	0.756820898	0.780599684	0.9855899882	0.9999684454	0.8008133153	0.6561934569	0.6547085202	0.9886363636
963	0.2660434918	0.7564616699	0.7803350201	0.985532286	0.9999684454	0.8004397719	0.6557753638	0.6541983246	0.9886363636
964	0.2660076307	0.7567281884	0.7805294031	0.9855700828	0.9999684454	0.8006842868	0.6560418474	0.6548361934	0.9886363636
965	0.2659355724	0.7566189125	0.7802948908	0.9856195698	0.9999684454	0.800675931	0.6558359004	0.6557313025	0.9886363636
966	0.2658678106	0.7566269071	0.7803329645	0.9856016751	0.9999626757	0.8007115971	0.655931333	0.6549639165	0.9858356941
967	0.2657524161	0.7569096676	0.7806180776	0.9856367373	0.9999626757	0.8009039207	0.6562255477	0.6557313025	0.9858356941
968	0.2656506404	0.7569989985	0.7809902678	0.9857989373	0.9999626757	0.8008574432	0.6564687771	0.6577864838	0.9858356941
969	0.2655886713	0.7570150266	0.7809469769	0.9858106291	0.9999626757	0.8009013403	0.6564512384	0.6580442877	0.9858356941
970	0.26551052	0.7570436041	0.781083454	0.9857350015	0.9999626757	0.8008547655	0.6565588692	0.6567572854	0.9858356941
971	0.2654308416	0.7571287203	0.7812808479	0.9858075241	0.9999626757	0.8008658604	0.6567003762	0.6577864838	0.9858356941
972	0.2653291614	0.7573950425	0.7815126565	0.9858941283	0.9999684454	0.801151431	0.6570468569	0.6585605021	0.9886363636
973	0.2652261797	0.7575808129	0.7816432949	0.9859175167	0.9999684454	0.8013134484	0.6572168728	0.659077527	0.9886363636
974	0.2651112147	0.7573909683	0.7815473768	0.985981112	0.9999684454	0.8011541632	0.6570639691	0.6597249509	0.9886363636
975	0.2649651146	0.7577666632	0.7818872396	0.9860887652	0.9999626757	0.8014617493	0.6574542433	0.6615445232	0.9858356941
976	0.2648721579	0.7578434544	0.7819718409	0.9861149054	0.9999626757	0.801519429	0.657543954	0.6619357382	0.9858356941
977	0.264715162	0.7579644546	0.7820316731	0.986120755	0.9999684454	0.8016429023	0.6576484102	0.6620662461	0.9886363636
978	0.2645952129	0.7580368215	0.7821060413	0.9861406827	0.9999626757	0.8017443258	0.6577927713	0.6619357382	0.9858356941
979	0.2645027078	0.7583074725	0.7823528068	0.9861406827	0.9999684454	0.8019584415	0.658093224	0.6619357382	0.9886363636
980	0.2644271525	0.7582060254	0.7822158298	0.9862015637	0.9999684454	0.801930775	0.6579700223	0.6627195579	0.9886363636
981	0.2643651399	0.7585378258	0.7825658513	0.9862339252	0.9999684454	0.8021313997	0.6583058306	0.6636363636	0.9886363636
982	0.2642972795	0.7586591634	0.782714918	0.9861406827	0.9999684454	0.8022137992	0.6585082582	0.6619357382	0.9886363636
983	0.2641956267	0.7587761119	0.7827779376	0.9861960775	0.9999684454	0.8023262201	0.6585893658	0.6629812438	0.9886363636
984	0.2639793713	0.7587724541	0.782998622	0.986276534	0.9999684454	0.8022879744	0.6587864268	0.6632431365	0.9886363636
985	0.2638873029	0.7586064137	0.7828394704	0.9862820211	0.9999684454	0.8021944822	0.6586388587	0.6629812438	0.9886363636
986	0.2637808789	0.7585772988	0.782664798	0.9863054279	0.9999684454	0.8022544571	0.6585222687	0.6635052361	0.9886363636
987	0.2636286787	0.759005048	0.7829491944	0.9863174962	0.9999684454	0.8026219156	0.658903255	0.6641613924	0.9886363636
988	0.2635567244	0.759021804	0.7830938006	0.9863288358	0.9999684454	0.8025837984	0.65901086	0.6640300573	0.9886363636
989	0.2634728909	0.7591107497	0.7832275583	0.9863518803	0.9999684454	0.8026469336	0.6591576167	0.6641613924	0.9886363636
990	0.263355162	0.758989098	0.7830376379	0.9863315796	0.9999684454	0.8025918401	0.6589852733	0.6638987742	0.9886363636
991	0.2632806642	0.7594545985	0.783565732	0.9863666937	0.9999684454	0.8028803251	0.659516705	0.6646872526	0.9886363636
992	0.2632381769	0.7593776205	0.7834765879	0.9863928487	0.9999684454	0.8028363342	0.659418872	0.6650821945	0.9886363636
993	0.2632133457	0.7593051209	0.7834750522	0.9864158962	0.9999684454	0.8027623703	0.6593871512	0.6652139461	0.9886363636
994	0.2631508843	0.7594939426	0.783581882	0.9864971178	0.9999684454	0.8029895407	0.6595885217	0.6662698413	0.9886363636
995	0.2630418212	0.7596824624	0.7835242469	0.9865384629	0.9999684454	0.8032302108	0.6596184673	0.6675944334	0.9886363636
996	0.2629418023	0.7597827604	0.7834519733	0.986477905	0.9999684454	0.8033532507	0.6596083231	0.6671965031	0.9886363636
997	0.2628626428	0.7596859972	0.7834573621	0.9866317808	0.9999684454	0.8032683415	0.6595450485	0.6693242974	0.9886363636
998	0.2627707622	0.7594031835	0.7832374809	0.9866896118	0.9999684454	0.8030626316	0.6592766603	0.6698583682	0.9886363636
999	0.2627099205	0.7593307412	0.7831690728	0.986686866	0.9999684454	0.8029887203	0.6591715397	0.6699920192	0.9886363636
